task,dataset_id,model,feature_set,feature,importance
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,acc_x__shape__max_time_fraction,0.4430065493410126
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,bvp__shape__mid_band_power,0.3865252582392196
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,bvp__shape__high_band_power,0.3455183510436883
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,acc_mag__base__mean,0.3418708003831321
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,acc_z__shape__min_time_fraction,0.33981329895530693
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,bvp__shape__autocorr_2s,0.33576866930018723
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,acc_mag__shape__min_time_fraction,0.33410444828687735
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,bvp__base__max,0.3336280723533861
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,acc_y__shape__autocorr_2s,0.31591837004860673
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,bvp__shape__dominant_frequency,0.3139672301998302
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,acc_mag__shape__longest_above_median_frac,0.3088016844765568
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,eda__base__min,0.28341931224160166
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,acc_x__base__mean,0.27717001197963753
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,acc_mag__shape__dominant_frequency,0.27312491182068316
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,eda__base__last,0.2710541981335847
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,eda__base__mean,0.26672243346175234
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,bvp__base__mean,0.2666390390375379
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__shape__longest_above_median_frac,0.028545723051604723
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__base__last,0.022984610898109513
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__shape__longest_below_median_frac,0.02080938091388485
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__shape__autocorr_025s,0.020598977285048774
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__base__mean,0.01978345968086654
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,temperature__base__min,0.01936799509704385
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__shape__spectral_centroid,0.019093674550091186
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,acc_z__base__last,0.018604635682213155
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,temperature__base__last,0.018133899597485525
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__base__max,0.017678123604792286
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,temperature__base__mean,0.0176411145581201
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,acc_z__base__mean,0.0168986074084732
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,temperature__base__max,0.01686474796068894
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,acc_z__shape__min_time_fraction,0.016039852241440895
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__base__min,0.015441949922326684
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,acc_x__base__mean,0.014843580310961085
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__shape__high_band_power,0.014626744179346025
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,acc_x__base__min,0.013398507672787361
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__shape__wavelet_energy_3,0.012488301883476232
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__shape__second_diff_energy,0.011734978105046244
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,eda__shuffle__wavelet_energy_3,0.5474204367868749
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_z__shuffle__longest_above_median_frac,0.451734068587634
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,bvp__shuffle__median_crossings,0.4489891004569169
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,eda__shuffle__spectral_entropy,0.4253757344464845
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,eda__shuffle__longest_below_median_frac,0.425367358466192
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_x__shuffle__autocorr_05s,0.4237739506513679
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,eda__base__min,0.3749834653960418
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,eda__shuffle__max_abs_diff_z,0.36571429906706643
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_x__base__mean,0.3615702189002314
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,temperature__shuffle__low_band_power,0.35581157898968785
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,eda__shuffle__median_crossings,0.35007280563156545
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_mag__shuffle__last_minus_first_z,0.3476788875722806
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,bvp__shuffle__longest_below_median_frac,0.3457496095747251
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,eda__base__mean,0.3452849048373418
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_z__shuffle__autocorr_1s,0.33852893724132965
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,eda__base__last,0.3368129947781843
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,temperature__shuffle__longest_above_median_frac,0.33432707377545884
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,eda__shuffle__dominant_frequency,0.32107160468068247
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,eda__base__max,0.3178868149361086
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_x__base__last,0.3174843093469612
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,eda__shuffle__longest_below_median_frac,0.04564924920588078
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,eda__shuffle__median_crossings,0.03580310132023977
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,temperature__base__last,0.027559945609584163
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,temperature__base__mean,0.023211323345056024
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,temperature__base__max,0.021061245161625622
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,temperature__base__min,0.020639129165242492
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,eda__base__min,0.01966875014863099
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,eda__base__last,0.019110939164309355
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,acc_z__base__last,0.01906374198525336
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,eda__base__mean,0.0184566385452039
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,acc_z__base__mean,0.01808710159505475
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,acc_x__base__min,0.0169879137442966
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,eda__shuffle__longest_above_median_frac,0.015774071558393634
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,acc_x__base__last,0.015122200950069165
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,eda__base__max,0.014515824951314853
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,acc_y__base__last,0.013588862731988999
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,acc_z__base__max,0.013231717704344077
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,acc_x__shuffle__wavelet_energy_0,0.013002261248361577
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,acc_y__base__min,0.012603380278555506
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,acc_y__base__mean,0.012530667697302744
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,bvp__reverse__autocorr_05s,0.7869107177115644
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,eda__reverse__wavelet_energy_2,0.590912379090689
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,acc_mag__base__mean,0.4430721627594246
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,acc_y__reverse__autocorr_2s,0.44249953609251164
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,acc_x__reverse__max_time_fraction,0.4323808390887584
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,bvp__base__max,0.40104105973904325
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,bvp__reverse__dominant_frequency,0.3447033890326082
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,acc_x__base__mean,0.3438576963983387
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,eda__base__min,0.34105194687701085
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,eda__base__last,0.3268192651456053
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,bvp__reverse__mid_band_power,0.3249363059513452
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,eda__reverse__wavelet_energy_1,0.32160746017449343
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,eda__base__mean,0.31940075179346744
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,bvp__reverse__high_band_power,0.31160865688980693
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,acc_z__base__std,0.30810001066998843
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,bvp__reverse__autocorr_2s,0.30296797624163574
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,eda__reverse__autocorr_025s,0.2992538515738048
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,acc_mag__reverse__longest_above_median_frac,0.2969650110574499
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,acc_y__base__std,0.29520066957421265
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,eda__reverse__longest_below_median_frac,0.2902984781439904
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__reverse__longest_above_median_frac,0.0300171244357591
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,temperature__base__last,0.024754541038938094
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__reverse__autocorr_025s,0.02332452197104962
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__reverse__longest_below_median_frac,0.02319173620745649
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__reverse__spectral_centroid,0.02085032718743631
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,temperature__base__mean,0.019927704179227443
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,acc_z__base__mean,0.0195345755803093
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,acc_z__base__last,0.018187963423315637
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__base__min,0.01796574086233249
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__reverse__high_band_power,0.01762649202002342
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,temperature__base__min,0.017402680534368217
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,temperature__base__max,0.016981201489384094
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__base__last,0.015817813310263235
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__base__mean,0.014944578186948382
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,acc_x__base__min,0.01378411301241666
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,acc_x__base__last,0.013482746413277995
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__reverse__std_diff_z,0.013212714115770744
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,acc_x__base__mean,0.011987374606015958
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__reverse__second_diff_energy,0.011428887860636418
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,acc_z__base__max,0.011254644944637522
pain_high_4_plus,rheumapain,logistic,base_shape,bvp__shape__autocorr_05s,0.6672349907027542
pain_high_4_plus,rheumapain,logistic,base_shape,eda__shape__wavelet_energy_2,0.5406643831672338
pain_high_4_plus,rheumapain,logistic,base_shape,eda__shape__wavelet_energy_1,0.40210325656030593
pain_high_4_plus,rheumapain,logistic,base_shape,acc_x__shape__max_time_fraction,0.359898556196861
pain_high_4_plus,rheumapain,logistic,base_shape,bvp__shape__mid_band_power,0.3571444860811989
pain_high_4_plus,rheumapain,logistic,base_shape,acc_mag__shape__min_time_fraction,0.34327020983398027
pain_high_4_plus,rheumapain,logistic,base_shape,acc_z__shape__min_time_fraction,0.34144487622918407
pain_high_4_plus,rheumapain,logistic,base_shape,bvp__shape__autocorr_2s,0.3316314250473667
pain_high_4_plus,rheumapain,logistic,base_shape,bvp__shape__high_band_power,0.32043686517880315
pain_high_4_plus,rheumapain,logistic,base_shape,bvp__base__max,0.30749754618039893
pain_high_4_plus,rheumapain,logistic,base_shape,acc_z__shape__iqr,0.30140716032864084
pain_high_4_plus,rheumapain,logistic,base_shape,acc_z__shape__skew,0.2901316223467521
pain_high_4_plus,rheumapain,logistic,base_shape,acc_y__shape__autocorr_2s,0.28156774985873634
pain_high_4_plus,rheumapain,logistic,base_shape,bvp__shape__dominant_frequency,0.27845554328496264
pain_high_4_plus,rheumapain,logistic,base_shape,acc_mag__base__mean,0.27474831349201057
pain_high_4_plus,rheumapain,logistic,base_shape,acc_y__shape__mad,0.2677590074116295
pain_high_4_plus,rheumapain,logistic,base_shape,bvp__base__last,0.26140043910973165
pain_high_4_plus,rheumapain,logistic,base_shape,bvp__base__mean,0.25742299205700847
pain_high_4_plus,rheumapain,logistic,base_shape,acc_mag__shape__dominant_frequency,0.25604076956674565
pain_high_4_plus,rheumapain,logistic,base_shape,acc_mag__shape__longest_above_median_frac,0.24837573959686857
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__shape__longest_above_median_frac,0.03298884168180786
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__shape__q10,0.018949496689093483
pain_high_4_plus,rheumapain,extra_trees,base_shape,acc_z__shape__median,0.017777107065486557
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__shape__median,0.01658397478711598
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__shape__q25,0.01598680061278258
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__base__min,0.014708989267568865
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__shape__q75,0.014598291305126992
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__shape__q90,0.01457685712522315
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__base__mean,0.014521164364004954
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__shape__q75,0.014368605940182688
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__shape__longest_below_median_frac,0.014250560316033733
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__shape__q25,0.01372821376474643
pain_high_4_plus,rheumapain,extra_trees,base_shape,acc_z__shape__q90,0.013491919540883385
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__base__last,0.013203242901643968
pain_high_4_plus,rheumapain,extra_trees,base_shape,acc_x__shape__q10,0.012881535794198715
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__shape__q90,0.012500652671783723
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__base__last,0.012275361654414705
pain_high_4_plus,rheumapain,extra_trees,base_shape,acc_z__base__last,0.01188345620555293
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__base__min,0.011101642615977403
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__base__mean,0.01110145468771694
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,bvp__shape__autocorr_05s,0.6659788641692937
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,eda__shape__wavelet_energy_2,0.5049336966090552
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,eda__shape__wavelet_energy_1,0.37329647347197537
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_x__shape__max_time_fraction,0.3629972887514481
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,bvp__shape__mid_band_power,0.3535912978283121
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_mag__shape__min_time_fraction,0.32731506062568966
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_z__shape__min_time_fraction,0.3227713904576003
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,bvp__shape__high_band_power,0.3159379341168262
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,bvp__base__max,0.29770025089964336
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,bvp__shape__autocorr_2s,0.28939693936539523
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_z__shape__iqr,0.27899507203578006
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_z__shape__skew,0.2714113421234704
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_y__shape__autocorr_2s,0.2701211980555418
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,bvp__shape__dominant_frequency,0.26564877765751
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_mag__shape__longest_above_median_frac,0.2620551745239315
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_mag__base__mean,0.2605310727849209
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_y__shape__mad,0.2536950362732338
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_x__shape__kurtosis,0.2532504892977527
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,eda__shape__max_time_fraction,0.2437350691413626
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,bvp__base__last,0.2346025552995247
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__shape__longest_above_median_frac,0.021352576683958582
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__shape__longest_below_median_frac,0.021077783346153532
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,temperature__base__last,0.018663794628871404
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,temperature__shape__q75,0.0184152664078304
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,temperature__base__mean,0.017633827348506437
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,acc_z__shape__q25,0.015472371382827177
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__shape__spectral_centroid,0.015037832681249405
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,temperature__shape__q25,0.01401446776983084
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,temperature__shape__q90,0.014006761875987211
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__shape__q10,0.0133902981407195
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,temperature__shape__q10,0.01328738669471051
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,acc_z__shape__median,0.013160097736516527
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,acc_z__base__last,0.013017859347364536
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,acc_z__base__mean,0.012901609864702984
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,temperature__shape__median,0.012896583670417381
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__shape__high_band_power,0.012606943050389305
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__base__last,0.012502605817229923
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__shape__q90,0.011765307698390647
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__shape__autocorr_025s,0.011757951616050125
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,acc_z__shape__q75,0.0116779691700068
pain_high_4_plus,rheumapain,logistic,base_shuffle,eda__shuffle__wavelet_energy_3,0.4760680762673024
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_z__shuffle__longest_above_median_frac,0.42597475211129315
pain_high_4_plus,rheumapain,logistic,base_shuffle,eda__shuffle__longest_below_median_frac,0.40415245106827796
pain_high_4_plus,rheumapain,logistic,base_shuffle,bvp__shuffle__median_crossings,0.3894594058947411
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_x__shuffle__autocorr_05s,0.37657386895950995
pain_high_4_plus,rheumapain,logistic,base_shuffle,eda__shuffle__spectral_entropy,0.3691335139478763
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_mag__shuffle__last_minus_first_z,0.34251823196458064
pain_high_4_plus,rheumapain,logistic,base_shuffle,eda__shuffle__median_crossings,0.31859551527056523
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_x__shuffle__kurtosis,0.3143242014708608
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_x__shuffle__wavelet_energy_0,0.30238534650533133
pain_high_4_plus,rheumapain,logistic,base_shuffle,bvp__shuffle__longest_below_median_frac,0.2909293589573328
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_z__shuffle__wavelet_energy_1,0.27052990196564963
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_y__shuffle__autocorr_1s,0.27015102078518033
pain_high_4_plus,rheumapain,logistic,base_shuffle,temperature__shuffle__low_band_power,0.2650477140375115
pain_high_4_plus,rheumapain,logistic,base_shuffle,eda__shuffle__max_abs_diff_z,0.2601036412031889
pain_high_4_plus,rheumapain,logistic,base_shuffle,eda__shuffle__min_time_fraction,0.25784071633559913
pain_high_4_plus,rheumapain,logistic,base_shuffle,temperature__shuffle__last_minus_first_z,0.2545686667440264
pain_high_4_plus,rheumapain,logistic,base_shuffle,eda__shuffle__last_minus_first_z,0.25323067393791654
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_mag__shuffle__q25,0.2528078952644195
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_z__shuffle__longest_below_median_frac,0.24744822642906245
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__shuffle__longest_below_median_frac,0.02419572764900039
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__shuffle__median_crossings,0.0194210770495058
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,temperature__shuffle__q25,0.019317864106620553
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,temperature__shuffle__q10,0.019119318063536832
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,acc_z__shuffle__median,0.01823224653545661
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,temperature__shuffle__median,0.018034564288966753
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__shuffle__q75,0.017587341597697405
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,temperature__shuffle__q90,0.017092118473378555
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,temperature__shuffle__q75,0.01691532765930826
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,temperature__base__min,0.01607788781268501
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__shuffle__q25,0.015726996802206718
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,temperature__base__mean,0.01507505953617612
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__shuffle__longest_above_median_frac,0.015021120265943374
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__shuffle__q90,0.014797174905949284
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__base__mean,0.01450340270113433
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,acc_z__shuffle__q75,0.014234388162963036
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__base__last,0.014000784861113225
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,acc_z__shuffle__q90,0.013493666229432152
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__shuffle__q10,0.013335744627716814
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,acc_x__shuffle__q10,0.0131027662196161
pain_high_4_plus,rheumapain,logistic,base_reverse,bvp__reverse__autocorr_05s,0.6692917553178658
pain_high_4_plus,rheumapain,logistic,base_reverse,eda__reverse__wavelet_energy_2,0.5162826445590856
pain_high_4_plus,rheumapain,logistic,base_reverse,acc_y__reverse__autocorr_2s,0.3516936347236175
pain_high_4_plus,rheumapain,logistic,base_reverse,acc_z__reverse__iqr,0.348358570418556
pain_high_4_plus,rheumapain,logistic,base_reverse,acc_x__reverse__max_time_fraction,0.34497527118861926
pain_high_4_plus,rheumapain,logistic,base_reverse,acc_mag__base__mean,0.33695040542924676
pain_high_4_plus,rheumapain,logistic,base_reverse,bvp__base__max,0.333180826463483
pain_high_4_plus,rheumapain,logistic,base_reverse,acc_x__reverse__kurtosis,0.318897229925269
pain_high_4_plus,rheumapain,logistic,base_reverse,bvp__reverse__mid_band_power,0.3053572669416247
pain_high_4_plus,rheumapain,logistic,base_reverse,bvp__reverse__dominant_frequency,0.2949892235985082
pain_high_4_plus,rheumapain,logistic,base_reverse,bvp__reverse__high_band_power,0.2908607169455387
pain_high_4_plus,rheumapain,logistic,base_reverse,eda__reverse__wavelet_energy_1,0.29008650427476707
pain_high_4_plus,rheumapain,logistic,base_reverse,acc_y__reverse__mad,0.2882081700602417
pain_high_4_plus,rheumapain,logistic,base_reverse,bvp__reverse__autocorr_2s,0.2649058958956435
pain_high_4_plus,rheumapain,logistic,base_reverse,eda__reverse__longest_below_median_frac,0.26463209581708796
pain_high_4_plus,rheumapain,logistic,base_reverse,acc_z__reverse__autocorr_2s,0.26398222244454705
pain_high_4_plus,rheumapain,logistic,base_reverse,acc_z__reverse__skew,0.2567030389960179
pain_high_4_plus,rheumapain,logistic,base_reverse,eda__reverse__autocorr_025s,0.25112839412265425
pain_high_4_plus,rheumapain,logistic,base_reverse,acc_mag__reverse__longest_above_median_frac,0.24571129450677498
pain_high_4_plus,rheumapain,logistic,base_reverse,eda__reverse__min_time_fraction,0.2381550155827467
pain_high_4_plus,rheumapain,extra_trees,base_reverse,eda__reverse__longest_above_median_frac,0.032572732009520676
pain_high_4_plus,rheumapain,extra_trees,base_reverse,temperature__reverse__q10,0.017639550794817455
pain_high_4_plus,rheumapain,extra_trees,base_reverse,acc_z__reverse__median,0.016236047665036987
pain_high_4_plus,rheumapain,extra_trees,base_reverse,temperature__reverse__median,0.01622803282111394
pain_high_4_plus,rheumapain,extra_trees,base_reverse,temperature__reverse__q25,0.016072254718968795
pain_high_4_plus,rheumapain,extra_trees,base_reverse,temperature__reverse__q90,0.014987479892395864
pain_high_4_plus,rheumapain,extra_trees,base_reverse,eda__reverse__q75,0.01464070813967481
pain_high_4_plus,rheumapain,extra_trees,base_reverse,temperature__base__mean,0.014490233486436768
pain_high_4_plus,rheumapain,extra_trees,base_reverse,eda__reverse__longest_below_median_frac,0.014181995440244927
pain_high_4_plus,rheumapain,extra_trees,base_reverse,temperature__reverse__q75,0.013653207592351557
pain_high_4_plus,rheumapain,extra_trees,base_reverse,acc_z__reverse__q90,0.013545091156969771
pain_high_4_plus,rheumapain,extra_trees,base_reverse,temperature__base__min,0.013464014612852395
pain_high_4_plus,rheumapain,extra_trees,base_reverse,eda__reverse__q25,0.012980486810041467
pain_high_4_plus,rheumapain,extra_trees,base_reverse,acc_z__reverse__q75,0.012593508496104692
pain_high_4_plus,rheumapain,extra_trees,base_reverse,eda__base__last,0.012416239453055247
pain_high_4_plus,rheumapain,extra_trees,base_reverse,eda__base__mean,0.012391819363029192
pain_high_4_plus,rheumapain,extra_trees,base_reverse,eda__reverse__q90,0.012356113716932701
