"window_s","task","dataset_id","feature","feature_group","auc","oriented_auc","both_class_subjects","subject_fixed_beta","subject_fixed_p","subject_fixed_fdr"
10,"pain_high_4_plus","silver_pain","hr__shuffle__longest_below_median_frac","shuffle",0.487586710478277,0.512413289521723,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__shuffle__autocorr_025s","shuffle",0.536600949251552,0.536600949251552,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__shuffle__autocorr_05s","shuffle",0.464539978094195,0.535460021905805,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__shuffle__autocorr_1s","shuffle",0.520764877692589,0.520764877692589,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__shuffle__autocorr_2s","shuffle",0.494751734209566,0.505248265790434,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__shuffle__dominant_frequency","shuffle",0.496120847024461,0.503879152975539,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__shuffle__spectral_centroid","shuffle",0.468738590726543,0.531261409273457,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__shuffle__spectral_entropy","shuffle",0.489549105512961,0.510450894487039,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__shuffle__low_band_power","shuffle",0.481106243154436,0.518893756845564,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__shuffle__mid_band_power","shuffle",0.525191675794085,0.525191675794085,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__shuffle__high_band_power","shuffle",0.475173420956553,0.524826579043447,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__shuffle__wavelet_energy_0","shuffle",0.495345016429354,0.504654983570646,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__shuffle__wavelet_energy_1","shuffle",0.512322015334064,0.512322015334064,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__shuffle__wavelet_energy_2","shuffle",0.509446878422782,0.509446878422782,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__shuffle__wavelet_energy_3","shuffle",0.470244614822928,0.529755385177072,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__median","reverse",0.566287878787879,0.566287878787879,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__mad","reverse",0.567474443227455,0.567474443227455,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__q10","reverse",0.565238225629792,0.565238225629792,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__q25","reverse",0.568067725447243,0.568067725447243,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__q75","reverse",0.559373859072654,0.559373859072654,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__q90","reverse",0.540411646586345,0.540411646586345,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__iqr","reverse",0.572311975173421,0.572311975173421,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__skew","reverse",0.455138736765243,0.544861263234757,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__kurtosis","reverse",0.548649142022636,0.548649142022636,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__rms_z","reverse",0.50009127418766,0.50009127418766,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__late_minus_early_z","reverse",0.484072654253377,0.515927345746623,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__last_minus_first_z","reverse",0.498265790434465,0.501734209565535,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__max_time_fraction","reverse",0.519760861628331,0.519760861628331,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__min_time_fraction","reverse",0.506092552026287,0.506092552026287,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__mean_abs_diff_z","reverse",0.608844468784228,0.608844468784228,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__std_diff_z","reverse",0.616328952172326,0.616328952172326,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__max_abs_diff_z","reverse",0.618063161737861,0.618063161737861,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__second_diff_energy","reverse",0.631343556042351,0.631343556042351,21,-0.211230800271824,0.140116475725415,0.991329574949992
10,"pain_high_4_plus","silver_pain","hr__reverse__median_crossings","reverse",0.627395947426068,0.627395947426068,21,0.00201255069150537,0.991329574949992,0.991329574949992
10,"pain_high_4_plus","silver_pain","hr__reverse__longest_above_median_frac","reverse",0.397772909821103,0.602227090178897,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__longest_below_median_frac","reverse",0.403089631252282,0.596910368747718,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__autocorr_025s","reverse",0.367561153705732,0.632438846294268,21,-0.111460252500343,0.527815348312267,0.991329574949992
10,"pain_high_4_plus","silver_pain","hr__reverse__autocorr_05s","reverse",0.367789339174881,0.632210660825119,21,-0.10227387615444,0.566367410903186,0.991329574949992
10,"pain_high_4_plus","silver_pain","hr__reverse__autocorr_1s","reverse",0.375228185469149,0.624771814530851,21,-0.0436021871274753,0.814490138737994,0.991329574949992
10,"pain_high_4_plus","silver_pain","hr__reverse__autocorr_2s","reverse",0.433871851040526,0.566128148959474,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__dominant_frequency","reverse",0.544108251186564,0.544108251186564,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__spectral_centroid","reverse",0.583607155896313,0.583607155896313,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__spectral_entropy","reverse",0.612358525009127,0.612358525009127,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__low_band_power","reverse",0.397818546914932,0.602181453085068,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__mid_band_power","reverse",0.610715589631252,0.610715589631252,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__high_band_power","reverse",0.485031033223804,0.514968966776196,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__wavelet_energy_0","reverse",0.372763782402337,0.627236217597663,21,-0.0164782876171701,0.914138080102983,0.991329574949992
10,"pain_high_4_plus","silver_pain","hr__reverse__wavelet_energy_1","reverse",0.625547645125958,0.625547645125958,21,0.00616696319673309,0.966559376846027,0.991329574949992
10,"pain_high_4_plus","silver_pain","hr__reverse__wavelet_energy_2","reverse",0.613043081416575,0.613043081416575,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr__reverse__wavelet_energy_3","reverse",0.600903614457831,0.600903614457831,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr_x_eda__coupling__correlation","coupling",0.450803212851406,0.549196787148594,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr_x_eda__coupling__max_abs_lagged_correlation","coupling",0.437157721796276,0.562842278203724,21,NA,NA,NA
10,"pain_high_4_plus","silver_pain","hr_x_eda__coupling__lag_at_max_correlation_s","coupling",0.553828952172326,0.553828952172326,21,NA,NA,NA
10,"wesad_stress","wesad","bvp__base__mean","base",0.516393097643098,0.516393097643098,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__base__std","base",0.480492424242424,0.519507575757576,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__base__min","base",0.53231271043771,0.53231271043771,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__base__max","base",0.442561026936027,0.557438973063973,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__base__last","base",0.501967592592593,0.501967592592593,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__median","shape",0.588720538720539,0.588720538720539,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__mad","shape",0.535721801346801,0.535721801346801,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__q10","shape",0.476031144781145,0.523968855218855,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__q25","shape",0.460448232323232,0.539551767676768,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__q75","shape",0.555271464646465,0.555271464646465,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__q90","shape",0.50368265993266,0.50368265993266,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__iqr","shape",0.547622053872054,0.547622053872054,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__skew","shape",0.41395202020202,0.58604797979798,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__kurtosis","shape",0.395896464646465,0.604103535353535,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__rms_z","shape",0.41104797979798,0.58895202020202,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__late_minus_early_z","shape",0.455534511784512,0.544465488215488,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__last_minus_first_z","shape",0.517150673400673,0.517150673400673,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__max_time_fraction","shape",0.501231060606061,0.501231060606061,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__min_time_fraction","shape",0.481860269360269,0.518139730639731,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__mean_abs_diff_z","shape",0.415446127946128,0.584553872053872,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__std_diff_z","shape",0.408375420875421,0.591624579124579,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__max_abs_diff_z","shape",0.410079966329966,0.589920033670034,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__second_diff_energy","shape",0.3940867003367,0.6059132996633,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__median_crossings","shape",0.455018939393939,0.544981060606061,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__longest_above_median_frac","shape",0.423505892255892,0.576494107744108,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__longest_below_median_frac","shape",0.450462962962963,0.549537037037037,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__autocorr_025s","shape",0.46601430976431,0.53398569023569,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__autocorr_05s","shape",0.352988215488215,0.647011784511785,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__autocorr_1s","shape",0.622832491582492,0.622832491582492,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__autocorr_2s","shape",0.50479797979798,0.50479797979798,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__dominant_frequency","shape",0.522474747474747,0.522474747474747,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__spectral_centroid","shape",0.530050505050505,0.530050505050505,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__spectral_entropy","shape",0.395833333333333,0.604166666666667,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__low_band_power","shape",0.477441077441077,0.522558922558923,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__mid_band_power","shape",0.428051346801347,0.571948653198653,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__high_band_power","shape",0.571527777777778,0.571527777777778,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__wavelet_energy_0","shape",0.565488215488215,0.565488215488215,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__wavelet_energy_1","shape",0.438888888888889,0.561111111111111,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__wavelet_energy_2","shape",0.507659932659933,0.507659932659933,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shape__wavelet_energy_3","shape",0.496990740740741,0.503009259259259,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__median","shuffle",0.588720538720539,0.588720538720539,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__mad","shuffle",0.535721801346801,0.535721801346801,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__q10","shuffle",0.476031144781145,0.523968855218855,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__q25","shuffle",0.460448232323232,0.539551767676768,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__q75","shuffle",0.555271464646465,0.555271464646465,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__q90","shuffle",0.50368265993266,0.50368265993266,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__iqr","shuffle",0.547622053872054,0.547622053872054,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__skew","shuffle",0.41395202020202,0.58604797979798,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__kurtosis","shuffle",0.395896464646465,0.604103535353535,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__rms_z","shuffle",0.41104797979798,0.58895202020202,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__late_minus_early_z","shuffle",0.467592592592593,0.532407407407407,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__last_minus_first_z","shuffle",0.469633838383838,0.530366161616162,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__max_time_fraction","shuffle",0.523242845117845,0.523242845117845,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__min_time_fraction","shuffle",0.526262626262626,0.526262626262626,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__mean_abs_diff_z","shuffle",0.412521043771044,0.587478956228956,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__std_diff_z","shuffle",0.409027777777778,0.590972222222222,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__max_abs_diff_z","shuffle",0.392697811447811,0.607302188552189,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__second_diff_energy","shuffle",0.412626262626263,0.587373737373737,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__median_crossings","shuffle",0.50848063973064,0.50848063973064,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__longest_above_median_frac","shuffle",0.504976851851852,0.504976851851852,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__longest_below_median_frac","shuffle",0.455839646464646,0.544160353535354,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__autocorr_025s","shuffle",0.501936026936027,0.501936026936027,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__autocorr_05s","shuffle",0.476830808080808,0.523169191919192,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__autocorr_1s","shuffle",0.525084175084175,0.525084175084175,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__autocorr_2s","shuffle",0.511531986531987,0.511531986531987,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__dominant_frequency","shuffle",0.543686868686869,0.543686868686869,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__spectral_centroid","shuffle",0.499410774410774,0.500589225589226,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__spectral_entropy","shuffle",0.515046296296296,0.515046296296296,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__low_band_power","shuffle",0.497832491582492,0.502167508417508,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__mid_band_power","shuffle",0.505660774410774,0.505660774410774,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__high_band_power","shuffle",0.500526094276094,0.500526094276094,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__wavelet_energy_0","shuffle",0.533438552188552,0.533438552188552,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__wavelet_energy_1","shuffle",0.480450336700337,0.519549663299663,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__wavelet_energy_2","shuffle",0.54135101010101,0.54135101010101,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__shuffle__wavelet_energy_3","shuffle",0.448695286195286,0.551304713804714,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__median","reverse",0.588720538720539,0.588720538720539,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__mad","reverse",0.535721801346801,0.535721801346801,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__q10","reverse",0.476031144781145,0.523968855218855,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__q25","reverse",0.460448232323232,0.539551767676768,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__q75","reverse",0.555271464646465,0.555271464646465,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__q90","reverse",0.50368265993266,0.50368265993266,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__iqr","reverse",0.547622053872054,0.547622053872054,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__skew","reverse",0.41395202020202,0.58604797979798,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__kurtosis","reverse",0.395896464646465,0.604103535353535,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__rms_z","reverse",0.41104797979798,0.58895202020202,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__late_minus_early_z","reverse",0.53861531986532,0.53861531986532,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__last_minus_first_z","reverse",0.482849326599327,0.517150673400673,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__max_time_fraction","reverse",0.498768939393939,0.501231060606061,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__min_time_fraction","reverse",0.518139730639731,0.518139730639731,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__mean_abs_diff_z","reverse",0.415446127946128,0.584553872053872,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__std_diff_z","reverse",0.408375420875421,0.591624579124579,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__max_abs_diff_z","reverse",0.410079966329966,0.589920033670034,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__second_diff_energy","reverse",0.3940867003367,0.6059132996633,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__median_crossings","reverse",0.455018939393939,0.544981060606061,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__longest_above_median_frac","reverse",0.423505892255892,0.576494107744108,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__longest_below_median_frac","reverse",0.450462962962963,0.549537037037037,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__autocorr_025s","reverse",0.46601430976431,0.53398569023569,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__autocorr_05s","reverse",0.352988215488215,0.647011784511785,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__autocorr_1s","reverse",0.622832491582492,0.622832491582492,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__autocorr_2s","reverse",0.50479797979798,0.50479797979798,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__dominant_frequency","reverse",0.522474747474747,0.522474747474747,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__spectral_centroid","reverse",0.530050505050505,0.530050505050505,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__spectral_entropy","reverse",0.395833333333333,0.604166666666667,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__low_band_power","reverse",0.477441077441077,0.522558922558923,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__mid_band_power","reverse",0.428051346801347,0.571948653198653,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__high_band_power","reverse",0.571527777777778,0.571527777777778,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__wavelet_energy_0","reverse",0.550904882154882,0.550904882154882,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__wavelet_energy_1","reverse",0.457744107744108,0.542255892255892,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__wavelet_energy_2","reverse",0.512289562289562,0.512289562289562,15,NA,NA,NA
10,"wesad_stress","wesad","bvp__reverse__wavelet_energy_3","reverse",0.505660774410774,0.505660774410774,15,NA,NA,NA
10,"wesad_stress","wesad","eda__base__mean","base",0.396233164983165,0.603766835016835,15,NA,NA,NA
10,"wesad_stress","wesad","eda__base__std","base",0.368160774410774,0.631839225589226,15,NA,NA,NA
10,"wesad_stress","wesad","eda__base__min","base",0.403125,0.596875,15,NA,NA,NA
10,"wesad_stress","wesad","eda__base__max","base",0.394423400673401,0.605576599326599,15,NA,NA,NA
10,"wesad_stress","wesad","eda__base__last","base",0.397811447811448,0.602188552188552,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__median","shape",0.395717592592593,0.604282407407407,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__mad","shape",0.371496212121212,0.628503787878788,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__q10","shape",0.398758417508418,0.601241582491582,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__q25","shape",0.397401094276094,0.602598905723906,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__q75","shape",0.394707491582492,0.605292508417508,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__q90","shape",0.39425505050505,0.60574494949495,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__iqr","shape",0.363078703703704,0.636921296296296,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__skew","shape",0.489267676767677,0.510732323232323,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__kurtosis","shape",0.558754208754209,0.558754208754209,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__rms_z","shape",0.491540404040404,0.508459595959596,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__late_minus_early_z","shape",0.490909090909091,0.509090909090909,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__last_minus_first_z","shape",0.461742424242424,0.538257575757576,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__max_time_fraction","shape",0.490919612794613,0.509080387205387,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__min_time_fraction","shape",0.514330808080808,0.514330808080808,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__mean_abs_diff_z","shape",0.577167508417508,0.577167508417508,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__std_diff_z","shape",0.571254208754209,0.571254208754209,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__max_abs_diff_z","shape",0.56172138047138,0.56172138047138,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__second_diff_energy","shape",0.589330808080808,0.589330808080808,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__median_crossings","shape",0.566329966329966,0.566329966329966,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__longest_above_median_frac","shape",0.425105218855219,0.574894781144781,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__longest_below_median_frac","shape",0.494276094276094,0.505723905723906,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__autocorr_025s","shape",0.421864478114478,0.578135521885522,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__autocorr_05s","shape",0.456039562289562,0.543960437710438,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__autocorr_1s","shape",0.485206228956229,0.514793771043771,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__autocorr_2s","shape",0.515509259259259,0.515509259259259,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__dominant_frequency","shape",0.540267255892256,0.540267255892256,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__spectral_centroid","shape",0.588341750841751,0.588341750841751,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__spectral_entropy","shape",0.584238215488216,0.584238215488216,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__low_band_power","shape",0.443602693602694,0.556397306397306,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__mid_band_power","shape",0.496611952861953,0.503388047138047,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__high_band_power","shape",0.583270202020202,0.583270202020202,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__wavelet_energy_0","shape",0.458796296296296,0.541203703703704,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__wavelet_energy_1","shape",0.48175505050505,0.51824494949495,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__wavelet_energy_2","shape",0.544444444444444,0.544444444444444,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shape__wavelet_energy_3","shape",0.578135521885522,0.578135521885522,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__median","shuffle",0.395717592592593,0.604282407407407,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__mad","shuffle",0.371496212121212,0.628503787878788,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__q10","shuffle",0.398758417508418,0.601241582491582,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__q25","shuffle",0.397401094276094,0.602598905723906,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__q75","shuffle",0.394707491582492,0.605292508417508,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__q90","shuffle",0.39425505050505,0.60574494949495,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__iqr","shuffle",0.363078703703704,0.636921296296296,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__skew","shuffle",0.489267676767677,0.510732323232323,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__kurtosis","shuffle",0.558754208754209,0.558754208754209,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__rms_z","shuffle",0.491540404040404,0.508459595959596,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__late_minus_early_z","shuffle",0.540298821548822,0.540298821548822,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__last_minus_first_z","shuffle",0.50787037037037,0.50787037037037,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__max_time_fraction","shuffle",0.5003367003367,0.5003367003367,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__min_time_fraction","shuffle",0.449463383838384,0.550536616161616,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__mean_abs_diff_z","shuffle",0.466919191919192,0.533080808080808,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__std_diff_z","shuffle",0.480534511784512,0.519465488215488,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__max_abs_diff_z","shuffle",0.493034511784512,0.506965488215488,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__second_diff_energy","shuffle",0.47645202020202,0.52354797979798,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__median_crossings","shuffle",0.45329335016835,0.54670664983165,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__longest_above_median_frac","shuffle",0.452125420875421,0.547874579124579,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__longest_below_median_frac","shuffle",0.550231481481481,0.550231481481481,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__autocorr_025s","shuffle",0.525694444444444,0.525694444444444,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__autocorr_05s","shuffle",0.483943602693603,0.516056397306397,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__autocorr_1s","shuffle",0.488110269360269,0.511889730639731,15,NA,NA,NA
10,"wesad_stress","wesad","eda__shuffle__autocorr_2s","shuffle",0.47628367003367,0.52371632996633,15,NA,NA,NA
